name,loc,val,date
1,37.260843333333 140.1983166666,232,"Oct 9, 2011 2:24 AM"
5,37.2602756666666 140.201142333,228,"Oct 9, 2011 2:23 AM"
6,37.2595808333333 140.206397222,213.666666666667,"Oct 9, 2011 2:23 AM"
6,37.2588902777777 140.211851111,207.333333333333,"Oct 9, 2011 2:22 AM"
6,37.2587750000002 140.217324166,226.833333333333,"Oct 9, 2011 2:22 AM"
7,37.2586983333334 140.223185476,212.857142857143,"Oct 9, 2011 2:21 AM"
7,37.2571297619047 140.229198333,176.428571428571,"Oct 9, 2011 2:21 AM"
11,37.2547581818183 140.234315454,226.181818181818,"Oct 9, 2011 2:20 AM"
1,37.251413333333 140.2370783333,265,"Oct 9, 2011 2:20 AM"
7,37.2499864285714 140.240351904,233.285714285714,"Oct 9, 2011 2:19 AM"
20,37.2491530833333 140.246985333,182,"Jul 21, 2011 11:21 AM"
260,37.243745 140.245081801282,173.623076923077,"Jul 21, 2011 11:21 AM"
25,37.2401739333333 140.245307666,219.84,"Jul 21, 2011 11:22 AM"
7,37.2360764285717 140.245776904,232,"Oct 9, 2011 1:57 AM"
6,37.2314811111112 140.246555277,242.666666666667,"Oct 9, 2011 1:57 AM"
7,37.2275042857143 140.244469523,259,"Oct 9, 2011 1:56 AM"
7,37.2243078571427 140.246111904,265.714285714286,"Oct 9, 2011 1:55 AM"
7,37.2219742857144 140.250525,235.714285714286,"Oct 9, 2011 1:55 AM"
7,37.2179983333333 140.250087142,187,"Oct 9, 2011 1:54 AM"
6,37.2136722222223 140.249711666,172,"Oct 9, 2011 1:54 AM"
7,37.2091276190476 140.250634999,146.857142857143,"Oct 9, 2011 1:53 AM"
6,37.2050072222222 140.249664166,154.333333333333,"Oct 9, 2011 1:53 AM"
2,37.2028191666665 140.248068333,158.5,"Oct 9, 2011 1:52 AM"
7,37.2009009523809 140.245382380,138.285714285714,"Oct 9, 2011 1:52 AM"
6,37.1998725 140.239966111112,140.166666666667,"Oct 9, 2011 1:51 AM"
7,37.1982442857144 140.234360476,128.714285714286,"Oct 9, 2011 1:51 AM"
8,37.1956852083334 140.228922291,133.25,"Oct 9, 2011 1:50 AM"
5,37.1912709999998 140.227649,161.6,"Oct 9, 2011 1:50 AM"
4,37.1880195833332 140.226897083,160.75,"Oct 9, 2011 1:49 AM"
7,37.1862611904763 140.222968809,159.857142857143,"Oct 9, 2011 1:49 AM"
1,37.184131666667 140.220685,179,"Oct 9, 2011 1:49 AM"
8,37.1823185416666 140.217621041,191.25,"Oct 9, 2011 1:48 AM"
6,37.1772830555555 140.216134166,174.666666666667,"Oct 9, 2011 1:47 AM"
7,37.1731261904761 140.217514285,171.142857142857,"Oct 9, 2011 1:47 AM"
2,37.1686975 140.21968166667,209,"Oct 9, 2011 1:46 AM"
6,37.1684097222222 140.220766944,219.5,"Oct 9, 2011 1:46 AM"
7,37.1641735714286 140.218308809,216.428571428571,"Oct 9, 2011 1:46 AM"
7,37.1597023809526 140.217215952,177.142857142857,"Oct 9, 2011 1:45 AM"
9,37.1552101851851 140.218398703,121.555555555556,"Jul 27, 2011 4:20 AM"
21,37.1426094444444 140.238524920,118.857142857143,"Apr 24, 2011 6:21 PM"
16,37.1470287499999 140.244379270,141.5,"Apr 24, 2011 6:21 PM"
15,37.1514316666666 140.249654222,165.266666666667,"Apr 24, 2011 6:20 PM"
10,37.1568328333332 140.2560785,130,"Apr 24, 2011 6:19 PM"
21,37.1632914285715 140.274438650,153.047619047619,"Apr 24, 2011 6:17 PM"
21,37.1653655555555 140.279994920,119.333333333333,"Apr 24, 2011 6:16 PM"
1,37.166418333333 140.2826633333,99,"Oct 9, 2011 1:35 AM"
38,37.1690606578947 140.285544078,101.315789473684,"Apr 24, 2011 6:15 PM"
25,37.1732576 140.286413333333,108.48,"Apr 24, 2011 6:15 PM"
22,37.1776263636365 140.286729318,109.272727272727,"Apr 24, 2011 6:14 PM"
10,37.1834808333332 140.289458833,93.2,"Apr 24, 2011 6:13 PM"
2,37.18852 140.294884166665,91.5,"Sep 29, 2011 11:02 AM"
17,37.1920921568628 140.302743725,96.1176470588235,"Apr 24, 2011 6:12 PM"
38,37.1939872368421 140.304043991,98.1842105263158,"Apr 24, 2011 6:11 PM"
21,37.1957464285714 140.308471428,98.8571428571429,"Apr 24, 2011 6:10 PM"
11,37.197273030303 140.312785,101,"Apr 24, 2011 6:10 PM"
10,37.1983413333333 140.315819500,92.6,"Apr 24, 2011 6:10 PM"
50,37.2003392666667 140.320428566,92.44,"Apr 24, 2011 6:08 PM"
11,37.2035496969698 140.322477121,96,"Apr 24, 2011 6:08 PM"
8,37.2806214583333 140.359240833,100.5,"Sep 19, 2011 10:07 AM"
12,37.2851836111112 140.358028333,101.583333333333,"Jul 17, 2011 12:35 AM"
7,37.2873933333333 140.344357857,100.285714285714,"Jul 25, 2011 9:15 AM"
6,37.287995 140.34156,101.5,"Jul 25, 2011 9:15 AM"
6,37.2881266666668 140.338808333,108.5,"Jul 25, 2011 9:16 AM"
11,37.2862113636364 140.335964090,116.818181818182,"Jul 25, 2011 9:16 AM"
15,37.2839004444445 140.333052000,124.6,"Jul 25, 2011 9:16 AM"
24,37.2817290972223 140.330855694,138.708333333333,"Jul 25, 2011 9:17 AM"
8,37.2822329166668 140.325738749,179,"Oct 9, 2011 1:02 AM"
9,37.2797311111111 140.320084074,155.333333333333,"Oct 9, 2011 1:01 AM"
7,37.2800423809524 140.314409047,167.428571428571,"Oct 9, 2011 1:00 AM"
7,37.2800392857144 140.308836428,191.571428571429,"Oct 9, 2011 1:00 AM"
7,37.2793366666667 140.302794047,217.285714285714,"Oct 9, 2011 12:59 AM"
6,37.2789644444445 140.296873055,220.666666666667,"Oct 9, 2011 12:59 AM"
7,37.2792942857143 140.291260952,216.857142857143,"Oct 9, 2011 12:58 AM"
7,37.2776678571427 140.286255952,226,"Oct 9, 2011 12:58 AM"
6,37.2779847222222 140.280787222,217.833333333333,"Oct 9, 2011 12:57 AM"
1,37.2787 140.27773166667,209,"Oct 9, 2011 12:57 AM"
27,37.2804210493827 140.273332901,242.481481481481,"Jul 21, 2011 11:15 AM"
6,37.2798708333335 140.268343611,236.666666666667,"Oct 9, 2011 12:56 AM"
7,37.2811130952381 140.262935238,218.857142857143,"Oct 9, 2011 12:55 AM"
7,37.2819271428571 140.257291428,211.428571428571,"Oct 9, 2011 12:55 AM"
7,37.2825928571429 140.252839285,213.142857142857,"Oct 9, 2011 12:54 AM"
3,37.283626111111 140.2497516666,227,"Oct 9, 2011 12:54 AM"
224,37.2859710714286 140.244390714,252.839285714286,"Oct 9, 2011 12:35 AM"
7,37.2862985714286 140.240098095,198.714285714286,"Oct 9, 2011 12:34 AM"
7,37.286921190476 140.2345559523,213.714285714286,"Oct 9, 2011 12:34 AM"
4,37.2875904166665 140.229895833,210.5,"Oct 9, 2011 12:33 AM"
3,37.287908888889 140.2270111111,219.333333333333,"Oct 9, 2011 12:33 AM"
6,37.2883599999998 140.223020277,240.333333333333,"Oct 9, 2011 12:33 AM"
3,37.2877905555557 140.217024444,258.666666666667,"Oct 9, 2011 12:32 AM"
4,37.2875166666667 140.218004166,262.25,"Oct 9, 2011 12:32 AM"
7,37.2883452380951 140.211588333,248.428571428571,"Oct 9, 2011 12:32 AM"
7,37.2913271428571 140.200196904,211.285714285714,"Oct 9, 2011 12:30 AM"
7,37.2903633333333 140.194607142,204,"Oct 9, 2011 12:30 AM"
7,37.2904216666666 140.188680476,217.285714285714,"Oct 9, 2011 12:29 AM"
19,37.2902822807019 140.184920877,207.947368421053,"Oct 9, 2011 12:28 AM"
7,37.2916626190476 140.177304523,167,"Oct 9, 2011 12:27 AM"
23,37.289229710145 140.1711462318,151.695652173913,"Oct 9, 2011 12:25 AM"
8,37.2899620833335 140.166442708,150.5,"Oct 9, 2011 12:24 AM"
2,37.2924825 140.1636975,142,"Oct 9, 2011 12:24 AM"
6,37.2948613888888 140.1617175,136.666666666667,"Oct 9, 2011 12:24 AM"
6,37.2983330555555 140.158714722,126.833333333333,"Oct 9, 2011 12:23 AM"
7,37.3003442857143 140.154874047,119.428571428571,"Oct 9, 2011 12:23 AM"
2,37.301703333333 140.1522275,122.5,"Oct 9, 2011 12:22 AM"
14,37.3041734523809 140.148756190,123.928571428571,"Oct 9, 2011 12:21 AM"
25,37.3092689333334 140.142496733,112,"Oct 9, 2011 12:19 AM"
1,37.310501666667 140.1406183333,105,"Oct 9, 2011 12:19 AM"
6,37.3128891666665 140.13969,99,"Oct 9, 2011 12:19 AM"
7,37.3169973809526 140.136970476,91.4285714285714,"Oct 9, 2011 12:18 AM"
8,37.3216339583334 140.132717083,89.875,"Oct 9, 2011 12:17 AM"
2,37.324203333333 140.1294941666,70.5,"Oct 9, 2011 12:17 AM"
3,37.325061111111 140.1276533333,55,"Oct 9, 2011 12:17 AM"
5,37.3354986666666 140.121250666,74.2,"Oct 9, 2011 12:15 AM"
7,37.3393185714287 140.121044761,78.7142857142857,"Oct 9, 2011 12:15 AM"
8,37.3438445833333 140.120942916,88.375,"Oct 9, 2011 12:14 AM"
4,37.3471383333332 140.11868,78,"Oct 9, 2011 12:14 AM"
7,37.3491402380953 140.114832857,71.4285714285714,"Oct 9, 2011 12:13 AM"
1,37.350621666667 140.1120783333,70,"Oct 9, 2011 12:13 AM"
6,37.3529483333333 140.111158611,66,"Oct 9, 2011 12:12 AM"
7,37.3570745238096 140.109539523,67,"Oct 9, 2011 12:12 AM"
7,37.3827409523808 140.114403571,47.1428571428571,"Oct 9, 2011 12:08 AM"
7,37.3852721428571 140.109497619,53.8571428571429,"Oct 9, 2011 12:07 AM"
1,37.386513333333 140.107435,48,"Oct 9, 2011 12:07 AM"
4,37.3859620833335 140.104445416,40.5,"Oct 9, 2011 12:07 AM"
7,37.3858776190476 140.097602380,51.4285714285714,"Oct 9, 2011 12:06 AM"
5,37.3859793333332 140.093017,56.6,"Oct 9, 2011 12:05 AM"
6,37.3880597222222 140.090321388,53.1666666666667,"Oct 9, 2011 12:05 AM"
5,37.3901639999998 140.088461,46.4,"Oct 9, 2011 12:04 AM"
12,37.3929186111111 140.087063611,40.8333333333333,"Oct 9, 2011 12:03 AM"
7,37.394443809524 140.0805454761,38.1428571428571,"Oct 9, 2011 12:03 AM"
1,37.39516 140.07775333333,45,"Oct 9, 2011 12:03 AM"
12,37.3969858333333 140.074132916,53.5,"Oct 9, 2011 12:02 AM"
14,37.3986483333332 140.069327261,52.8571428571429,"Sep 3, 2011 4:00 AM"
11,37.4019983333333 140.068365606,48.3636363636364,"Sep 3, 2011 4:01 AM"
12,37.4064330555556 140.068101944,50.9166666666667,"Sep 3, 2011 4:01 AM"
12,37.4078772222222 140.063413055,49.0833333333333,"Sep 3, 2011 4:02 AM"
8,37.4101177083334 140.05755625,34.5,"Oct 8, 2011 11:59 PM"
1,37.415396666667 140.0439866666,43,"Oct 8, 2011 11:58 PM"
19,35.6927302631579 139.588838245,40.3684210526316,"Oct 8, 2011 11:15 PM"
2,35.693089166667 139.5874966666,32.5,"Oct 8, 2011 11:15 PM"
25,35.6955767333333 139.585655133,48.72,"Oct 8, 2011 11:13 PM"
24,35.7009402777778 139.573767083,46.2916666666667,"Oct 8, 2011 11:03 PM"
6,35.6985425 139.570181111112,37.3333333333333,"Oct 8, 2011 11:03 PM"
17,35.6955172549019 139.569913039,45.7058823529412,"Oct 8, 2011 11:01 PM"
16,35.6909894791667 139.569251458,44.8125,"Oct 8, 2011 11:00 PM"
17,35.6866116666666 139.568691078,47.4705882352941,"Oct 8, 2011 10:58 PM"
37,35.6813016216216 139.567993963,40.6486486486486,"Oct 8, 2011 10:55 PM"
18,35.6772218518518 139.567716666,45.7222222222222,"Oct 8, 2011 10:54 PM"
18,35.6688838888888 139.573698425,41.6666666666667,"Oct 8, 2011 10:49 PM"
7,35.6667180952381 139.577265476,45.7142857142857,"Oct 8, 2011 10:49 PM"
10,35.6716959999999 139.599985666,39.9,"Oct 8, 2011 10:39 PM"
16,35.6640192708333 139.603038020,35.1875,"Oct 8, 2011 10:23 PM"
19,35.6591883333333 139.603256842,50,"Oct 8, 2011 10:21 PM"
1,35.657131666667 139.60465,39,"Oct 8, 2011 10:21 PM"
21,35.6556565873015 139.607554523,47.5238095238095,"Oct 8, 2011 10:20 PM"
192,35.6545258767361 139.615598906,39.9583333333333,"Aug 5, 2011 9:57 AM"
18,35.6511801851851 139.614279629,46.1111111111111,"Oct 8, 2011 10:17 PM"
20,35.64985475 139.616910416666,45.65,"Aug 5, 2011 10:13 AM"
35,35.6470164285714 139.618469904,45.9142857142857,"Aug 5, 2011 10:14 AM"
18,35.6475780555554 139.623861759,45.5555555555556,"Aug 28, 2011 10:39 AM"
5,35.6485613333334 139.626805333,48.2,"Oct 8, 2011 10:14 PM"
17,35.6499725490196 139.629966960,45.5882352941176,"Oct 8, 2011 10:12 PM"
2,37.3795725 140.334345833335,124,"Sep 27, 2011 2:11 AM"
217,37.3879641551459 140.332316305,114.207373271889,"Aug 31, 2011 2:43 AM"
254,37.3929342519685 140.333176102,128.468503937008,"Aug 31, 2011 2:43 AM"
459,37.3986821350762 140.333129665,133.82788671024,"Sep 1, 2011 6:21 AM"
50,37.3996200333333 140.326653833,134.2,"Sep 27, 2011 1:41 AM"
762,37.4020054002625 140.326731835,151.413385826772,"Sep 27, 2011 1:34 AM"
227,37.4066050220264 140.326374287,179.303964757709,"Sep 27, 2011 2:34 AM"
1468,37.4061245015896 140.331242601,161.948910081744,"Sep 1, 2011 6:24 AM"
701,37.4028071897289 140.330403081,186.146932952924,"Sep 1, 2011 6:23 AM"
634,37.4024614484752 140.335882397,131.692429022082,"Jul 26, 2011 12:32 PM"
641,37.4065894799792 140.337091393,139.285491419657,"Jul 26, 2011 12:29 PM"
56,37.4100983630953 140.336861726,183.607142857143,"Jul 26, 2011 12:27 PM"
14,37.4122977380952 140.333442976,170.285714285714,"Jul 26, 2011 1:23 PM"
3,37.4181594444443 140.323365555,177.333333333333,"Jul 26, 2011 1:24 PM"
24,37.4194910416667 140.320121041,176.166666666667,"Jul 26, 2011 1:24 PM"
41,37.4207445934959 140.314689918,159.243902439024,"Jul 26, 2011 1:25 PM"
29,37.4242158045976 140.314007873,164.448275862069,"Jul 26, 2011 1:26 PM"
19,37.4291238596493 140.313973245,168.157894736842,"Jul 26, 2011 1:26 PM"
23,37.4334986956523 140.313165217,164.695652173913,"Jul 26, 2011 1:27 PM"
16,37.4376200000001 140.311936562,164.125,"Jul 26, 2011 1:27 PM"
14,37.4389469047619 140.308882738,139.571428571429,"Jul 26, 2011 1:28 PM"
544,37.4444552726716 140.307503106,174.198529411765,"Jul 26, 2011 1:28 PM"
4,37.4443408333335 140.30561125,145.5,"Oct 7, 2011 3:14 AM"
11,37.4472025757576 140.305572878,170.818181818182,"Oct 7, 2011 3:14 AM"
1,37.449663333333 140.3057566666,175,"Oct 7, 2011 4:05 AM"
18,37.449953425926 140.3091576851,165.5,"Jul 26, 2011 1:30 PM"
35,37.4470318095238 140.308869238,192.685714285714,"Jul 26, 2011 1:29 PM"
86,37.3974988953488 140.360740813,293.127906976744,"May 17, 2011 5:55 PM"
9,37.4919351851852 140.963662592,936.333333333333,"Oct 5, 2011 4:18 AM"
136,37.5470232230392 140.943150416,471.867647058824,"Sep 10, 2011 5:43 AM"
57,37.5599220467836 140.991150994,65.7719298245614,"Sep 10, 2011 4:58 AM"
7,37.5502376190476 140.993914761,118.142857142857,"Oct 5, 2011 3:59 AM"
5,37.547569 140.991432666666,136.2,"Oct 5, 2011 3:58 AM"
21,37.5465317460317 140.988837777,112.904761904762,"Oct 5, 2011 3:57 AM"
7,37.5411295238094 140.985975476,122.714285714286,"Oct 5, 2011 3:56 AM"
18,37.536030462963 140.9868075925,116.833333333333,"Oct 5, 2011 3:55 AM"
8,37.5323620833334 140.9862675,141.625,"Oct 5, 2011 3:54 AM"
10,37.5231179999999 140.981386,259.9,"Oct 5, 2011 3:52 AM"
2,37.5207483333335 140.978648333,266,"Oct 5, 2011 3:52 AM"
7,37.5184157142857 140.977117142,266.714285714286,"Oct 5, 2011 3:52 AM"
7,37.5143666666667 140.975987857,267.714285714286,"Oct 5, 2011 3:51 AM"
2,37.511740833333 140.9779175,266.5,"Oct 5, 2011 3:51 AM"
6,37.5095969444443 140.980509444,218.5,"Oct 5, 2011 3:50 AM"
2,37.5074258333335 140.9832975,180.5,"Oct 5, 2011 3:50 AM"
8,37.5052606249999 140.986723541,166.125,"Oct 5, 2011 3:50 AM"
2,37.503708333333 140.990265,175,"Oct 5, 2011 3:49 AM"
12,37.3614836111111 140.985872777,1058.16666666667,"Oct 5, 2011 2:09 AM"
20,37.3614904166667 140.981725083,842.2,"Oct 5, 2011 2:09 AM"
8,37.3633727083332 140.977074375,765.25,"Oct 5, 2011 2:10 AM"
10,37.3649781666667 140.973867166,771.5,"Oct 5, 2011 2:10 AM"
41,37.3666346341464 140.969497317,774.829268292683,"Oct 5, 2011 2:10 AM"
42,37.356502936508 140.9742589285,618.52380952381,"Oct 5, 2011 2:23 AM"
9,37.3542337037037 140.976862037,750.777777777778,"Oct 5, 2011 2:26 AM"
14,37.3519826190476 140.980101190,887.5,"Oct 5, 2011 2:26 AM"
7,37.3499364285714 140.983200000,996.142857142857,"Oct 5, 2011 2:27 AM"
10,37.3477035 140.985911833334,1048.4,"Oct 5, 2011 2:27 AM"
34,37.3450443627451 140.988136911,1157.61764705882,"Oct 5, 2011 2:28 AM"
2,37.3416966666665 140.98987,1097.5,"Oct 5, 2011 2:30 AM"
14,37.3391999999998 140.990453928,1017,"Oct 5, 2011 2:30 AM"
10,37.3348746666666 140.990520833,894.2,"Oct 5, 2011 2:31 AM"
9,37.3302153703704 140.990210925,857.222222222222,"Oct 5, 2011 2:31 AM"
7,37.3257242857143 140.990389523,785.428571428571,"Oct 5, 2011 2:32 AM"
11,37.3213084848485 140.991092575,648.454545454545,"Oct 5, 2011 2:32 AM"
8,37.3169829166668 140.992092083,611.625,"Oct 5, 2011 2:33 AM"
11,37.3124775757576 140.992507727,578,"Oct 5, 2011 2:33 AM"
4,37.3023554166667 140.989245416,409,"Oct 5, 2011 2:34 AM"
12,37.2989575 140.98707625,344.416666666667,"Oct 5, 2011 2:34 AM"
6,37.2953855555553 140.984779999,324,"Oct 5, 2011 2:35 AM"
10,37.2854028333333 140.981499499,192.4,"Oct 5, 2011 2:37 AM"
10,37.2675626666666 140.986395333,164.3,"Oct 5, 2011 2:39 AM"
8,37.26405375 140.988789166668,166.125,"Oct 5, 2011 2:39 AM"
6,37.2617236111112 140.990107222,165.5,"Oct 5, 2011 2:40 AM"
11,37.258615 140.991098333333,165.454545454545,"Oct 5, 2011 2:40 AM"
12,37.2539705555556 140.991177361,177.333333333333,"Oct 5, 2011 2:40 AM"
6,37.2504794444443 140.990228055,177.833333333333,"Oct 5, 2011 2:41 AM"
20,37.2480510833333 140.9891,160.35,"Oct 5, 2011 2:41 AM"
8,37.35807875 140.987375833333,1035.375,"Oct 5, 2011 2:08 AM"
3,37.3558483333333 140.990667777,1152.66666666667,"Oct 5, 2011 2:08 AM"
5,37.3540613333334 140.993473666,1252.4,"Oct 5, 2011 2:07 AM"
5,37.3516856666668 140.997178666,1304.2,"Oct 5, 2011 2:07 AM"
8,37.348213125 141.000315000001,1160.75,"Oct 5, 2011 2:06 AM"
1,37.345505 141.00105666667,995,"Oct 5, 2011 2:06 AM"
9,37.3433033333332 141.003233518,903.888888888889,"Oct 5, 2011 2:05 AM"
7,37.340545 141.005523333333,878.571428571429,"Oct 5, 2011 2:05 AM"
8,37.3401829166666 141.00987875,789.125,"Oct 5, 2011 2:04 AM"
6,36.6101986111112 140.636254166,63,"May 1, 2011 12:53 PM"
7,36.263376904762 140.3001752380,71.1428571428571,"May 1, 2011 8:07 PM"
3,35.9943316666667 140.032051666,66.3333333333333,"May 1, 2011 12:05 PM"
7,35.9806090476191 140.004393333,69.8571428571429,"May 1, 2011 8:31 PM"
7,35.9040892857143 139.929711666,75.5714285714286,"May 11, 2011 9:53 AM"
17,35.8993342156863 139.924823431,75.2352941176471,"May 1, 2011 8:37 PM"
83,38.2953170883534 141.055959277,34.3132530120482,"Oct 4, 2011 2:55 PM"
35,38.3009851904763 141.055168238,37.8571428571429,"Oct 4, 2011 2:18 PM"
22,38.2999271212122 141.050202045,31,"Oct 4, 2011 2:54 PM"
14,38.3007117857143 141.060633452,37.0714285714286,"Oct 4, 2011 2:19 PM"
23,38.3044492028986 141.060518623,39.0434782608696,"Oct 4, 2011 2:19 PM"
20,38.3039674999999 141.066734499,35.25,"Oct 4, 2011 3:03 PM"
16,38.3035773958334 141.071300729,31.9375,"Oct 4, 2011 3:04 PM"
16,38.3018447916668 141.071072500,32.375,"Oct 4, 2011 2:29 PM"
1,38.30237 141.06424833333,46,"Oct 4, 2011 3:03 PM"
7,38.2947583333334 141.059010952,38.7142857142857,"Oct 4, 2011 2:57 PM"
48,38.2916170138889 141.060640069,37.9583333333333,"Oct 4, 2011 2:57 PM"
2,38.2975441666665 141.05224,33,"Oct 4, 2011 2:55 PM"
28,38.3004754761905 141.044397976,35.5,"Oct 4, 2011 2:15 PM"
35,38.2963510476191 141.043790380,36.0285714285714,"Oct 4, 2011 2:49 PM"
13,38.2915689743591 141.047834230,35.9230769230769,"Oct 4, 2011 2:48 PM"
29,38.2860612643678 141.048185229,33.2413793103448,"Oct 4, 2011 2:42 PM"
52,38.2818208012821 141.049244647,33.6923076923077,"Oct 4, 2011 2:39 PM"
19,38.2800198245614 141.049423245,33.6315789473684,"Oct 4, 2011 2:39 PM"
2,38.28013 141.05282666667,36.5,"Oct 4, 2011 2:39 PM"
13,38.2815224358975 141.055824743,30,"Oct 4, 2011 2:38 PM"
24,38.2830668055557 141.059505138,27.7916666666667,"Oct 4, 2011 2:36 PM"
22,38.2866384848485 141.060874621,31,"Oct 4, 2011 2:34 PM"
1,38.288976666667 141.0638433333,28,"Oct 4, 2011 2:34 PM"
18,38.2911061111112 141.065302129,28.7222222222222,"Oct 4, 2011 2:32 PM"
2,38.2939508333335 141.069211666,31.5,"Oct 4, 2011 2:32 PM"
42,38.2956070634921 141.073373730,36.0476190476191,"Oct 4, 2011 2:29 PM"
12,38.3001486111112 141.078336666,29.8333333333333,"Oct 4, 2011 2:28 PM"
2,38.3023433333335 141.081496666,33.5,"Oct 4, 2011 2:28 PM"
11,38.3042134848486 141.082236060,30.6363636363636,"Oct 4, 2011 2:27 PM"
2,38.3067933333335 141.080851666,32,"Oct 4, 2011 2:27 PM"
14,38.3095476190476 141.078903214,27.2142857142857,"Oct 4, 2011 2:25 PM"
9,38.3131048148147 141.076886851,29.3333333333333,"Oct 4, 2011 2:25 PM"
6,38.3152499999998 141.073322222,29.8333333333333,"Oct 4, 2011 2:24 PM"
4,38.31685125 141.070772083332,32,"Oct 4, 2011 2:24 PM"
21,38.3172226190476 141.066603333,34.9047619047619,"Oct 4, 2011 2:22 PM"
9,38.3155001851851 141.065083888,40.8888888888889,"Oct 4, 2011 2:21 PM"
6,38.3132519444445 141.062289166,44,"Oct 4, 2011 2:21 PM"
9,38.3094053703704 141.061887777,37.5555555555556,"Oct 4, 2011 2:20 PM"
15,38.305431111111 141.0538331111,42.9333333333333,"Oct 4, 2011 2:17 PM"
14,38.3050434523811 141.049858928,44.7857142857143,"Oct 4, 2011 2:16 PM"
3,38.303025 141.043437777777,38.3333333333333,"Oct 4, 2011 2:15 PM"
17,38.3037783333332 141.039660196,28.3529411764706,"Oct 4, 2011 2:11 PM"
11,38.3089801515152 141.038042575,22.0909090909091,"Oct 4, 2011 2:10 PM"
1,38.311353333333 141.041125,27,"Oct 4, 2011 2:10 PM"
8,38.3136135416666 141.042119583,27,"Oct 4, 2011 2:09 PM"
3,38.315548888889 141.0398861111,28.6666666666667,"Oct 4, 2011 2:09 PM"
5,38.3169223333332 141.037172666,31.2,"Oct 4, 2011 2:09 PM"
9,38.31701 141.015393888889,31.3333333333333,"Oct 4, 2011 2:03 PM"
10,38.3168968333334 141.010506666,32.7,"Oct 4, 2011 2:02 PM"
8,38.31394375 141.010434583334,34.25,"Oct 4, 2011 2:01 PM"
12,38.3091594444444 141.010325833,34.6666666666667,"Oct 4, 2011 2:00 PM"
9,38.3054811111111 141.008362222,34.1111111111111,"Oct 4, 2011 2:00 PM"
4,38.3033279166665 141.00664,34,"Oct 4, 2011 1:59 PM"
10,38.3004151666666 141.007653500,38.8,"Oct 4, 2011 1:59 PM"
12,38.2960056944443 141.007469166,34.6666666666667,"Oct 4, 2011 1:58 PM"
16,38.2945235416666 141.004035520,35.0625,"Oct 4, 2011 1:56 PM"
13,38.2960016666667 140.997371153,31.3076923076923,"Oct 4, 2011 1:55 PM"
11,38.2952801515151 140.992486666,28,"Oct 4, 2011 1:54 PM"
17,38.2902157843138 140.980953529,34.9411764705882,"Oct 4, 2011 1:52 PM"
35,38.2869918571429 140.981232619,32.1142857142857,"Oct 4, 2011 1:47 PM"
23,38.2835955797101 140.980321739,32,"Oct 4, 2011 1:48 PM"
9,38.2852381481482 140.986568148,33.7777777777778,"Oct 4, 2011 1:46 PM"
13,38.2808710256409 140.987616282,38.6153846153846,"Oct 4, 2011 1:42 PM"
37,38.2788208108108 140.982014639,40.1621621621622,"Aug 5, 2011 1:26 AM"
11,38.2765645454545 140.976898030,34.8181818181818,"Aug 5, 2011 1:25 AM"
5,37.3245540000002 140.835856,157,"Oct 4, 2011 6:11 AM"
46,37.3358484057971 140.798887971,98.6521739130435,"Sep 1, 2011 5:52 AM"
24,37.3340093055555 140.794815069,92.8333333333333,"Sep 1, 2011 5:51 AM"
33,37.3310112121213 140.792237222,91.9090909090909,"Sep 1, 2011 5:51 AM"
20,37.32908925 140.788933833333,91.75,"Sep 1, 2011 5:50 AM"
49,37.3256617006803 140.786885578,98.9387755102041,"Sep 1, 2011 5:50 AM"
36,37.3210682407407 140.781888101,86.7777777777778,"Sep 1, 2011 5:48 AM"
34,37.3172874019608 140.775856715,86.6764705882353,"Sep 1, 2011 5:48 AM"
22,37.3121750757576 140.772285833,97.5909090909091,"Sep 1, 2011 5:47 AM"
77,37.3079356709958 140.770046818,109.142857142857,"Sep 1, 2011 5:38 AM"
54,37.304709382716 140.7641839197,122.185185185185,"Sep 1, 2011 5:36 AM"
9,37.3017437037038 140.761320925,133.333333333333,"Sep 1, 2011 5:36 AM"
34,37.2988257352942 140.759852450,125.647058823529,"Sep 1, 2011 5:35 AM"
49,37.2943863945578 140.758347585,116.755102040816,"Sep 1, 2011 5:34 AM"
27,37.2904619753086 140.758327160,122.851851851852,"Sep 1, 2011 5:33 AM"
25,37.2911034666666 140.7535888,99.8,"Sep 23, 2011 6:51 AM"
10,37.2917726666667 140.7485775,124,"Sep 23, 2011 6:51 AM"
4,37.29234 140.745640416667,134,"Oct 3, 2011 11:15 PM"
12,37.2927463888888 140.741612638,137.666666666667,"Sep 23, 2011 6:49 AM"
21,37.2937132539683 140.736513492,131.047619047619,"Sep 23, 2011 6:49 AM"
15,37.2947300000002 140.731652666,124.066666666667,"Sep 23, 2011 6:48 AM"
3,37.2970127777777 140.728758333,113,"Oct 3, 2011 11:12 PM"
7,37.299133095238 140.7260980952,132.428571428571,"Oct 3, 2011 11:12 PM"
4,37.3019975 140.723296666665,161,"Oct 3, 2011 11:11 PM"
7,37.3026302380951 140.719135714,144.571428571429,"Oct 3, 2011 11:11 PM"
10,37.3029879999998 140.712867499,106.2,"Oct 3, 2011 11:10 PM"
2,37.3047408333335 140.710216666,103.5,"Oct 3, 2011 11:10 PM"
6,37.3075577777777 140.710062777,104.833333333333,"Oct 3, 2011 11:09 PM"
8,37.3121216666667 140.709233541,115.5,"Oct 3, 2011 11:09 PM"
